event_date,event_centroid_lat,event_centroid_long,animal_type,event_animal_number,event_animal_number_died,investigation_description,researcher_id
1929-08-27,60.2271,-1.3061,{Lagenorhynchus},3654,3654,White-sided Dolphin,1
1929-08-27,60.2271,-1.3061,{Lagenorhynchus},3655,3655,White-sided Dolphin,1
1929-08-27,60.2271,-1.3061,{Lagenorhynchus},3656,3656,White-sided Dolphin,1
1929-08-27,60.2271,-1.3061,{Lagenorhynchus},3657,3657,White-sided Dolphin,1
1929-08-27,60.2271,-1.3061,{Lagenorhynchus},3658,3658,White-sided Dolphin,1
1929-08-27,60.2271,-1.3061,{Lagenorhynchus},3659,3659,White-sided Dolphin,1
1929-08-27,60.2271,-1.3061,{Lagenorhynchus},3660,3660,White-sided Dolphin,1
1929-08-27,60.2271,-1.3061,{Lagenorhynchus},3661,3661,White-sided Dolphin,1
1929-08-27,60.2271,-1.3061,{Lagenorhynchus},3662,3662,White-sided Dolphin,1
1929-08-27,60.2271,-1.3061,{Lagenorhynchus},3663,3663,White-sided Dolphin,1
1929-08-27,60.2271,-1.3061,{Lagenorhynchus},3664,3664,White-sided Dolphin,1
1929-08-27,60.2271,-1.3061,{Lagenorhynchus},3665,3665,White-sided Dolphin,1
1929-08-27,60.2271,-1.3061,{Lagenorhynchus},3666,3666,White-sided Dolphin,1
1929-08-27,60.2271,-1.3061,{Lagenorhynchus},3667,3667,White-sided Dolphin,1
1929-08-27,60.2271,-1.3061,{Lagenorhynchus},3668,3668,White-sided Dolphin,1
1929-08-27,60.2271,-1.3061,{Lagenorhynchus},3669,3669,White-sided Dolphin,1
1929-08-27,60.2271,-1.3061,{Lagenorhynchus},3670,3670,White-sided Dolphin,1
1929-08-27,60.2271,-1.3061,{Lagenorhynchus},3671,3671,White-sided Dolphin,1
1929-08-27,60.2271,-1.3061,{Lagenorhynchus},3672,3672,White-sided Dolphin,1
1929-08-27,60.2271,-1.3061,{Lagenorhynchus},3673,3673,White-sided Dolphin,1
1929-08-27,60.2271,-1.3061,{Lagenorhynchus},3674,3674,White-sided Dolphin,1
1929-08-27,60.2271,-1.3061,{Lagenorhynchus},3675,3675,White-sided Dolphin,1
1929-08-27,60.2271,-1.3061,{Lagenorhynchus},3676,3676,White-sided Dolphin,1
1929-08-27,60.2271,-1.3061,{Lagenorhynchus},3677,3677,White-sided Dolphin,1
1929-08-27,60.2271,-1.3061,{Lagenorhynchus},3678,3678,White-sided Dolphin,1
1929-08-27,60.2271,-1.3061,{Lagenorhynchus},3679,3679,White-sided Dolphin,1
1929-08-27,60.2271,-1.3061,{Lagenorhynchus},3680,3680,White-sided Dolphin,1
1929-09-04,52.6017,1.738,{Phocoena},1957,1957,Common Porpoise,1
1929-09-25,51.137,-3.0028,{odontocete},1626,1626,Unidentified Odontocetes,1
1929-09-28,52.9224,-4.1253,{Phocoena},1958,1958,Common Porpoise,1
1929-09-28,50.8367,0.4805,{Phocoena},1959,1959,Common Porpoise,1
1929-10-03,59.3530977,-2.901218914,{Balaenoptera},551,551,"a)''It measured 14.7metres.'' Booth & Booth, 1994 p.19.",1
1929-10-24,52.8814,-4.4036,{Phocoena},1960,1960,Common Porpoise,1
1929-11-01,51.36629829,1.03368496,{odontocete},1627,1627,Unidentified Odontocetes,1
1929-11-20,55.7622,-1.9906,{Phocoena},1961,1961,Common Porpoise,1
1929-12-03,57.4732,-0.3957,{Lagenorhynchus},16,16,White-sided Dolphin,1
1929-12-23,50.3356,-4.4484,{Balaenoptera},2635,2635,Fin Whale,1
1930-01-07,50.9119,0.7303,{Phocoena},1962,1962,Common Porpoise,1
1930-01-10,50.2433,-3.8615,{Phocoena},1963,1963,Common Porpoise,1
1930-01-28,52.4548,-6.293,{Globicephala},1134,1134,Long-finned Pilot Whale,1
1930-01-30,53.1413,0.3521,{Phocoena},1964,1964,Common Porpoise,1
1930-02-08,54.281,-0.3936,{Lagenorhynchus},17,17,White-sided Dolphin,1
1930-02-26,55.7693,-1.9879,{Phocoena},1965,1965,Common Porpoise,1
1930-03-30,50.1211,-5.476,{Phocoena},1966,1966,Common Porpoise,1
1930-04-28,51.36586787,1.032937982,{odontocete},1628,1628,Unidentified Odontocetes,1
1930-04-30,53.3423,0.2694,{Balaenoptera},365,365,Lesser Rorqual,1
1930-04-25,50.0691,-5.0784,{odontocete},1629,1629,Unidentified Odontocetes,1
1930-05-12,53.4406,-3.0653,{Balaenoptera},487,487,Unidentified rorquals,1
1930-05-13,52.4529089,-4.075200911,{Tursiops},2691,2691,Bottle-nosed Dolphin,1
1930-05-12,52.3164,-6.37,{Grampus},997,997,Risso's Dolphin,1
1930-05-24,51.4224038,0.844749486,{odontocete},1630,1630,Unidentified Odontocetes,1
1930-05-15,60.1366,-1.2846,{Phocoena},1967,1967,Common Porpoise,1
1930-06-04,55.1924,-7.9082,{odontocete},1631,1631,Unidentified Odontocetes,1
1930-07-02,50.3604,-4.3133,{Balaenoptera},2636,2636,Fin Whale,1
1930-07-04,51.3945,-3.5018,{odontocete},1632,1632,Unidentified Odontocetes,1
1930-07-12,50.41636906,-5.083074147,{Tursiops},2692,2692,Bottle-nosed Dolphin,1
1930-07-26,50.122,-5.4777,{Delphinus},754,754,Common dolphin,1
1930-07-29,53.6233,0.1424,{Hyperoodon},248,248,Bottle-nosed Whale,1
1930-08-16,59.5525,-1.6163,{odontocete},1633,1633,Unidentified Odontocetes,1
1930-08-28,50.45646013,-3.507511463,{Tursiops},2693,2693,Bottle-nosed Dolphin,1
1930-09-02,52.3167,-6.3684,{Phocoena},1968,1968,Common Porpoise,1
1930-10-27,52.9436,0.4872,{odontocete},1634,1634,Unidentified Odontocetes,1
1930-12-27,57.35250662,-7.402535162,{Ziphius},5951,5951,"a)Skull in Edinburgh, National Museums of Scotland NMSZ 1931.027      b)1st recorded as Mesoplodon mirum from 'Geirnish, 1st week of Jan    1931' Stephen 1931 Scott.nat. 1931:37-39; Gierinish? = W.Gerinish?    c)to Z.cavirostris: McCann 1964; Moore 1968; Kitchener & Herman 1995  d)from this record, M.mirus/mirum now NOT known from Great Britain    but is known from Ireland and France",1
1931-01-19,52.43258896,-4.080130988,{Tursiops},2694,2694,Bottle-nosed Dolphin,1
1931-01-24,50.31053745,-3.945359589,{Tursiops},2695,2695,Bottle-nosed Dolphin,1
1931-01-29,54.5895,-8.1762,{odontocete},1635,1635,Unidentified Odontocetes,1
1931-02-10,53.9681,-10.1193,{Ziphius},577,577,Cuvier's Beaked Whale,1
1931-02-25,50.3534,-5.1584,{Phocoena},1969,1969,Common Porpoise,1
1931-03-17,51.12156641,1.323230947,{Delphinus},755,755,Common dolphin,1
1931-04-07,55.50529361,-5.509557474,{Tursiops},2696,2696,Bottle-nosed Dolphin,1
1931-04-09,55.7743,-1.9896,{Lagenorhynchus},105,105,White-beaked Dolphin,1
1931-03-26,50.6258,-1.1734,{Grampus},998,998,Risso's Dolphin; Hampshire,1
1931-04-18,52.2364,-10.3435,{odontocete},1636,1636,Unidentified Odontocetes,1
1931-06-01,55.4277,-5.5929,{cetacean},2930,2930,Unidentified Cetaceans,1
1931-06-02,55.0047,-3.5747,{odontocete},1637,1637,Unidentified Odontocetes,1
1931-06-18,52.3256,1.6825,{odontocete},1638,1638,Unidentified Odontocetes,1
1931-07-07,51.1314,-4.2441,{odontocete},1639,1639,Unidentified Odontocetes,1
1931-07-20,50.70839597,-2.75777592,{Tursiops},2697,2697,Bottle-nosed Dolphin,1
1931-07-25,52.1925,-6.8326,{Phocoena},1970,1970,Common Porpoise,1
1931-07-31,50.7228,-0.7919,{odontocete},1640,1640,Unidentified Odontocetes,1
1931-08-07,50.0789,-5.7014,{Phocoena},1971,1971,Common Porpoise,1
1931-08-10,51.0576,-4.1933,{odontocete},1641,1641,Unidentified Odontocetes,1
1931-08-10,50.3611,-4.3193,{odontocete},1642,1642,Unidentified Odontocetes,1
1931-08-16,55.1281,-1.4961,{odontocete},1643,1643,Unidentified Odontocetes,1
1931-08-16,54.9711,-1.3604,{odontocete},1644,1644,Unidentified Odontocetes,1
1931-08-20,50.1009,-5.4182,{Phocoena},1972,1972,Common Porpoise,1
1931-08-18,55.1303,-1.4953,{odontocete},1645,1645,Unidentified Odontocetes,1
1931-08-20,50.1246,-5.4817,{Phocoena},1973,1973,Common Porpoise,1
1931-08-26,52.0549,-7.5611,{Lagenorhynchus},106,106,White-beaked Dolphin,1
1931-08-27,53.1297,-9.6585,{Hyperoodon},249,249,Bottle-nosed Whale,1
1931-08-27,53.1297,-9.6585,{Hyperoodon},250,250,Bottle-nosed Whale,1
1931-08-27,50.3548,-4.4497,{odontocete},1646,1646,Unidentified Odontocetes,1
1931-08-26,60.3136,-1.3655,{cetacean},2931,2931,Unidentified Cetaceans,1
1931-09-02,54.9739,-8.4283,{Delphinus},756,756,"a)Common dolphin. b)A shoal of over a hundred ... entered a small     estuary at high tide. Local fishermen cut off the retreat of several  of them with the result that twenty-eight were left stranded at low   tide. One was alive the following day in a small pool, and one was    still breathing on the sand.",1
1931-09-02,54.9739,-8.4283,{Delphinus},757,757,Common dolphin,1
1931-09-02,54.9739,-8.4283,{Delphinus},3681,3681,Common dolphin,1
1931-09-02,54.9739,-8.4283,{Delphinus},3682,3682,Common dolphin,1
1931-09-02,54.9739,-8.4283,{Delphinus},3683,3683,Common dolphin,1
1931-09-02,54.9739,-8.4283,{Delphinus},3684,3684,Common dolphin,1
1931-09-02,54.9739,-8.4283,{Delphinus},3685,3685,Common dolphin,1
1931-09-02,54.9739,-8.4283,{Delphinus},3686,3686,Common dolphin,1
1931-09-02,54.9739,-8.4283,{Delphinus},3687,3687,Common dolphin,1
1931-09-02,54.9739,-8.4283,{Delphinus},3688,3688,Common dolphin,1
1931-09-02,54.9739,-8.4283,{Delphinus},3689,3689,Common dolphin,1
1931-09-02,54.9739,-8.4283,{Delphinus},3690,3690,Common dolphin,1
1931-09-02,54.9739,-8.4283,{Delphinus},3691,3691,Common dolphin,1
1931-09-02,54.9739,-8.4283,{Delphinus},3692,3692,Common dolphin,1
1931-09-02,54.9739,-8.4283,{Delphinus},3693,3693,Common dolphin,1
1931-09-02,54.9739,-8.4283,{Delphinus},3694,3694,Common dolphin,1
1931-09-02,54.9739,-8.4283,{Delphinus},3695,3695,Common dolphin,1
1931-09-02,54.9739,-8.4283,{Delphinus},3696,3696,Common dolphin,1
1931-09-02,54.9739,-8.4283,{Delphinus},3697,3697,Common dolphin,1
1931-09-02,54.9739,-8.4283,{Delphinus},3698,3698,Common dolphin,1
1931-09-02,54.9739,-8.4283,{Delphinus},3699,3699,Common dolphin,1
1931-09-02,54.9739,-8.4283,{Delphinus},3700,3700,Common dolphin,1
1931-09-02,54.9739,-8.4283,{Delphinus},3701,3701,Common dolphin,1
1931-09-02,54.9739,-8.4283,{Delphinus},3702,3702,Common dolphin,1
1931-09-02,54.9739,-8.4283,{Delphinus},3703,3703,Common dolphin,1
1931-09-02,54.9739,-8.4283,{Delphinus},3704,3704,Common dolphin,1
1931-09-02,54.9739,-8.4283,{Delphinus},3705,3705,Common dolphin,1
1931-09-02,54.9739,-8.4283,{Delphinus},3706,3706,Common dolphin,1
1931-09-08,55.5606,-1.6306,{odontocete},1647,1647,Unidentified Odontocetes,1
1931-08-31,53.3447,0.2678,{Phocoena},1974,1974,Common Porpoise,1
1931-10-07,57.5013,-4.421,{cetacean},2932,2932,Unidentified Cetaceans,1
1931-10-31,60.6013,-1.0637,{Globicephala},1135,1135,Long-finned Pilot Whale,1
1931-11-03,59.2493,-2.5093,{cetacean},2933,2933,Unidentified Cetaceans,1
1931-11-06,51.2113,-4.0407,{Phocoena},1975,1975,Common Porpoise,1
1931-11-09,52.2766,-6.3752,{Balaenoptera},366,366,Lesser Rorqual,1
1931-12-07,57.4433,-7.2635,{cetacean},2934,2934,Unidentified Cetaceans,1
1932-01-05,50.3533,-5.1593,{Globicephala},1136,1136,Long-finned Pilot Whale,1
1932-01-05,50.3533,-5.1593,{Globicephala},4,4,Long-finned Pilot Whale,1
1932-01-05,50.3533,-5.1593,{Globicephala},5,5,Long-finned Pilot Whale,1
1932-01-05,50.3533,-5.1593,{Globicephala},6,6,Long-finned Pilot Whale,1
1932-01-05,50.3533,-5.1593,{Globicephala},7,7,Long-finned Pilot Whale,1
1932-01-05,50.3533,-5.1593,{Globicephala},8,8,Long-finned Pilot Whale,1
1932-01-05,50.3533,-5.1593,{Globicephala},9,9,Long-finned Pilot Whale,1
1932-01-05,50.3533,-5.1593,{Globicephala},10,10,Long-finned Pilot Whale,1
1932-01-18,51.674,-4.6975,{Balaenoptera},2637,2637,Fin Whale,1
1932-01-19,50.2285,-5.3963,{cetacean},2935,2935,"a)Unidentified Cetaceans. b)Entry found with no length, but Fraser,   1934, p.12 (which gives location Hayle, Cornwall, not Gwithian,       Hayle, Cornwall).",1
1932-01-21,52.8561,-4.4747,{Globicephala},1137,1137,Long-finned Pilot Whale,1
1932-01-26,50.1005,-5.4174,{Phocoena},1976,1976,Common Porpoise,1
1932-02-03,57.6154,-7.3392,{Ziphius},578,578,Cuvier's Beaked Whale,1
1932-02-16,50.97934176,0.972750854,{Phocoena},1977,1977,Common Porpoise,1
1932-02-16,50.97925194,0.972745114,{Phocoena},3091,3091,Common Porpoise,1
1932-03-16,50.1818,-4.9741,{Delphinus},760,760,Common dolphin,1
1932-03-09,50.2434,-3.8648,{Phocoena},1978,1978,Common Porpoise,1
1932-03-04,50.94729747,0.966432607,{Phocoena},1979,1979,Common Porpoise,1
1932-03-29,50.8529,0.5738,{Phocoena},1980,1980,Common Porpoise,1
1932-04-07,50.2629,-5.2946,{Phocoena},1981,1981,Common Porpoise,1
1932-05-02,50.94738728,0.966438328,{Phocoena},1982,1982,Common Porpoise,1
1932-05-04,57.4183,-7.3558,{Delphinus},761,761,"a)Common dolphin. b)1st info Liniclate, nr. Loch Boisdale, Outer      Hebrides.",1
1932-05-24,53.2954,-3.6348,{Phocoena},1983,1983,Common Porpoise,1
1932-05-24,50.6116,-1.3651,{Phocoena},1984,1984,Common Porpoise; Hampshire,1
1932-06-03,52.3312,-6.447,{Phocoena},1985,1985,"Common Porpoise. Co-ord entered for Wexford, couldn't find Bagentraim (BMNH DKP).",1
1932-06-07,54.6168,-1.0479,{odontocete},1648,1648,Unidentified Odontocetes,1
1932-06-20,53.3442,0.2746,{Phocoena},1986,1986,Common Porpoise,1
1932-06-22,54.7497,-1.2734,{Balaenoptera},368,368,Lesser Rorqual,1
1932-06-29,57.4977,-4.2051,{Mesoplodon},510,510,Sowerby's Beaked Whale,1
1932-07-11,51.14779806,1.387192639,{odontocete},1649,1649,Unidentified Odontocetes,1
1932-07-13,54.6154,-1.0513,{Phocoena},1987,1987,Common Porpoise,1
1932-08-09,57.5669,-1.8196,{Balaenoptera},369,369,Lesser Rorqual,1
1932-08-10,50.834,-4.558,{Phocoena},1988,1988,Common Porpoise,1
1932-08-07,56.3727,-2.8409,{Balaenoptera},370,370,Lesser Rorqual,1
1932-07-30,54.1668,-0.2415,{Phocoena},1989,1989,Common Porpoise,1
1932-08-01,55.7703,-1.9881,{odontocete},1650,1650,Unidentified Odontocetes,1
1932-08-16,51.2109,-4.054,{Phocoena},1990,1990,Common Porpoise,1
1932-08-23,60.3039,-1.6576,{Ziphius},579,579,Cuvier's Beaked Whale,1
1932-08-10,50.6892,-2.0159,{Globicephala},1138,1138,Long-finned Pilot Whale,1
1932-07-17,54.2195,-9.1036,{cetacean},2936,2936,Unidentified Cetaceans,1
1932-08-17,55.9625,-2.9833,{Hyperoodon},251,251,Bottle-nosed Whale,1
1932-08-23,53.3448,0.2638,{Phocoena},1991,1991,Common Porpoise,1
1932-08-24,51.6445,-4.8622,{odontocete},1651,1651,Unidentified Odontocetes,1
1932-08-26,53.6533,0.1238,{Phocoena},1992,1992,Common Porpoise,1
1932-09-01,51.83256159,1.257319177,{Tursiops},2698,2698,Bottle-nosed Dolphin,1
1932-09-05,55.4428,-5.1193,{Delphinus},762,762,Common dolphin,1
1932-09-05,51.47473684,-3.693495054,{Tursiops},2699,2699,Bottle-nosed Dolphin,1
1932-09-01,54.9661,-3.5018,{Lagenorhynchus},107,107,White-beaked Dolphin,1
1932-09-04,54.2154,-3.2517,{odontocete},1652,1652,Unidentified Odontocetes,1
1932-09-19,53.4445,-3.0453,{Phocoena},1993,1993,Common Porpoise,1
1932-09-09,50.6472,-1.4535,{Phocoena},1994,1994,Common Porpoise; Hampshire,1
1932-09-09,50.8529,0.5743,{odontocete},1653,1653,Unidentified Odontocetes,1
1932-09-03,53.1224,-9.1563,{Hyperoodon},252,252,Bottle-nosed Whale,1
1932-10-03,50.97916576,0.972597104,{odontocete},1654,1654,Unidentified Odontocetes,1
1932-10-03,55.7697,-1.9885,{odontocete},1655,1655,Unidentified Odontocetes,1
1932-10-13,56.11513002,-3.926274365,{Delphinapterus},4894,4894,"a)shot at Stirling b)R.Forth, Stirling(Stirlingshire) here assumed",1
1932-10-23,51.3475,-2.9772,{Phocoena},1995,1995,Common Porpoise,1
1932-10-24,50.94711784,0.966421164,{Phocoena},1996,1996,Common Porpoise,1
1933-02-06,50.1226,-5.479,{Delphinus},763,763,Common dolphin,1
1933-01-14,56.1077,-3.7955,{Phocoena},1997,1997,Common Porpoise,1
1933-02-20,60.269,-1.2027,{Lagenorhynchus},18,18,White-sided Dolphin,1
1933-03-05,56.5548,-2.5773,{Lagenorhynchus},108,108,White-beaked Dolphin,1
1933-03-04,57.7672,-5.6074,{Ziphius},580,580,Cuvier's Beaked Whale,1
1933-03-15,50.3522,-4.4501,{Delphinus},764,764,Common dolphin,1
1933-03-18,50.32727529,-4.606506481,{Tursiops},2700,2700,Bottle-nosed Dolphin,1
1933-03-20,49.9338,-6.3112,{Delphinus},765,765,Common dolphin,1
1933-04-01,53.6254,0.1142,{Lagenorhynchus},109,109,White-beaked Dolphin,1
1933-04-13,56.1086,-3.7962,{Lagenorhynchus},110,110,White-beaked Dolphin,1
1933-04-17,55.09326243,-5.012361537,{Tursiops},2701,2701,Bottle-nosed Dolphin,1
1933-04-26,54.0468,-9.903,{Grampus},999,999,Risso's Dolphin,1
1933-04-26,54.0468,-9.903,{Grampus},1000,1000,"#,Risso's Dolphin",1
1933-04-26,54.0468,-9.903,{Grampus},3707,3707,Risso's Dolphin,1
1933-04-26,54.0468,-9.903,{Grampus},3708,3708,Risso's Dolphin,1
1933-04-26,54.0468,-9.903,{Grampus},3709,3709,Risso's Dolphin,1
1933-05-19,50.1635,-4.9736,{odontocete},1656,1656,Unidentified Odontocetes,1
1933-05-23,50.8338,-4.5576,{Globicephala},1139,1139,Long-finned Pilot Whale,1
1933-05-31,53.5597,-0.0098,{Grampus},1001,1001,Risso's Dolphin,1
1933-06-02,52.42,-4.0866,{Phocoena},1998,1998,Common Porpoise,1
1933-06-02,54.0468,-9.903,{odontocete},1657,1657,"#,Unidentified Odontocetes",1
1933-06-02,54.0468,-9.903,{odontocete},1658,1658,Unidentified Odontocetes,1
1933-06-02,54.0468,-9.903,{odontocete},1659,1659,Unidentified Odontocetes,1
1933-06-19,52.42,-4.0866,{Phocoena},1999,1999,Common Porpoise,1
1933-06-29,52.42,-4.0866,{Phocoena},2000,2000,Common Porpoise,1
1933-07-02,55.5842,-1.6523,{Phocoena},2001,2001,Common Porpoise,1
1933-07-17,59.1256,-3.32,{Mesoplodon},511,511,"a)Sowerby's Beaked Whale. b)1933, 17 July, 1 Burwick, South           Ronaldsay, 4.8m''. Booth & Booth, 1994, p.23.",1
1933-07-24,49.9664,-6.2805,{Delphinus},766,766,Common dolphin,1
1933-08-09,51.23797137,-3.024317884,{Tursiops},2702,2702,Bottle-nosed Dolphin,1
1933-08-13,51.32830588,0.900083794,{Phocoena},2002,2002,Common Porpoise,1
1933-09-05,52.0763,1.5478,{odontocete},1660,1660,Unidentified Odontocetes,1
1933-09-09,56.9691,-2.199,{Balaenoptera},371,371,Lesser Rorqual,1
1933-09-09,50.4005,-3.5154,{Phocoena},2003,2003,Common Porpoise,1
1933-09-13,51.36623878,1.035980286,{Phocoena},2004,2004,Common Porpoise,1
1933-08-06,57.6635,-7.4207,{Globicephala},1140,1140,Long-finned Pilot Whale,1
1933-09-16,51.3958,-3.4929,{odontocete},1661,1661,Unidentified Odontocetes,1
1933-09-21,53.6251,0.1405,{Phocoena},2005,2005,Common Porpoise,1
1933-09-24,52.3336,1.6872,{Phocoena},2006,2006,Common Porpoise,1
1933-09-25,55.6769,-1.7802,{Lagenorhynchus},111,111,White-beaked Dolphin,1
1933-09-27,55.7744,-1.9898,{Phocoena},2007,2007,Common Porpoise,1
1933-09-29,51.366302,1.033541502,{Phocoena},2008,2008,Common Porpoise,1
1933-10-01,51.3684364,1.136868039,{Phocoena},2009,2009,Common Porpoise,1
1933-10-16,50.346,-4.2577,{Balaenoptera},488,488,Unidentified rorquals,1
1933-10-20,50.94140276,0.961216054,{Phocoena},2010,2010,a)Common Porpoise b)OSGZ gives Lade near Lydd & Dungeness,1
1933-10-23,50.94131655,0.961068189,{Phocoena},2011,2011,a)Common Porpoise b)OSGZ gives Lade near Lydd & Dungeness,1
1933-10-30,51.32830943,0.899940437,{Phocoena},2012,2012,a)Common Porpoise,1
1933-07-06,54.19926106,-0.281225992,{Tursiops},2703,2703,Bottle-nosed Dolphin,1
1933-09-22,54.2912,-0.3985,{Lagenorhynchus},19,19,White-sided Dolphin; caught 30 mile off(is this an incidental catch?),1
1933-11-03,50.8337,-4.5575,{Delphinus},767,767,Common dolphin,1
1933-11-23,51.07100897,1.147826808,{Phocoena},2013,2013,Common Porpoise,1
1933-11-29,52.9383,0.4797,{Balaenoptera},372,372,Lesser Rorqual,1
1933-12-16,51.38973986,1.43854995,{Tursiops},2704,2704,Bottle-nosed Dolphin,1
1933-12-20,51.5443,-4.2046,{Grampus},1003,1003,a)Risso's Dolphin b)1st info Porteynon,1
1933-12-30,50.7225,-2.9371,{Phocoena},2014,2014,Common Porpoise,1
1934-01-16,50.147,-5.0585,{Stenella},605,605,"a)Euphrosyne Dolphin. b)1st reported as Common Dolphin (see Fraser,   1974, p.37.",1
1934-01-18,50.6051,-2.1291,{Physeter},1086,1086,Sperm whale,1
1934-01-20,52.4196,-4.0865,{Grampus},1004,1004,Risso's Dolphin,1
1934-01-24,51.36591677,1.034521946,{Globicephala},1141,1141,Long-finned Pilot Whale,1
1934-01-24,51.34916862,1.441542688,{Lagenorhynchus},112,112,White-beaked Dolphin,1
1934-01-27,51.8596,-7.991,{Hyperoodon},253,253,Bottle-nosed Whale,1
1934-01-30,55.7791,-6.4583,{Ziphius},581,581,Cuvier's Beaked Whale,1
1934-02-02,50.33513123,-4.494494637,{Tursiops},2705,2705,Bottle-nosed Dolphin,1
1934-02-02,50.33513123,-4.494494637,{Tursiops},2706,2706,Bottle-nosed Dolphin,1
1934-02-03,50.33513123,-4.494494637,{Tursiops},2707,2707,Bottle-nosed Dolphin,1
1934-02-08,50.9469346,0.966551894,{cetacean},2937,2937,Unidentified Cetaceans,1
1934-02-12,50.08461966,-5.074306677,{Tursiops},2708,2708,Bottle-nosed Dolphin,1
1934-02-12,50.08461966,-5.074306677,{Tursiops},2709,2709,Bottle-nosed Dolphin,1
1934-02-13,50.182,-4.9746,{Phocoena},2015,2015,Common Porpoise,1
1934-02-13,49.9155,-6.2824,{Phocoena},2016,2016,Common Porpoise,1
1934-03-01,50.2433,-3.8615,{Phocoena},2017,2017,Common Porpoise,1
1934-03-06,57.1221,-7.3927,{Ziphius},582,582,Cuvier's Beaked Whale,1
1934-03-06,49.4365,-2.5346,{Balaenoptera},373,373,Lesser Rorqual,1
1934-03-27,50.5928,-1.2045,{Phocoena},2018,2018,Common Porpoise; Hampshire,1
1934-03-29,50.1798,-4.9718,{Delphinus},768,768,Common dolphin,1
1934-04-01,50.0685,-5.0791,{Delphinus},769,769,Common dolphin,1
1934-04-07,50.0243,-5.097,{Delphinus},770,770,Common dolphin,1
1934-04-18,50.332,-4.641,{cetacean},2938,2938,Unidentified Cetaceans,1
1934-04-24,57.6627,-7.4407,{cetacean},2939,2939,Unidentified Cetaceans,1
1934-04-25,50.5444,-4.934,{cetacean},2940,2940,Unidentified Cetaceans,1
1934-05-08,51.6235,-4.2771,{Pseudorca},623,623,False Killer Whale,1
1934-05-08,51.6235,-4.2771,{Pseudorca},624,624,"#,False Killer Whale",1
1934-05-08,51.6235,-4.2771,{Pseudorca},3710,3710,False Killer Whale,1
1934-05-08,51.6235,-4.2771,{Pseudorca},3711,3711,False Killer Whale,1
1934-05-08,51.6235,-4.2771,{Pseudorca},3712,3712,False Killer Whale,1
1934-05-08,51.6235,-4.2771,{Pseudorca},3713,3713,False Killer Whale,1
1934-05-08,51.6235,-4.2771,{Pseudorca},3714,3714,False Killer Whale,1
1934-05-08,51.6235,-4.2771,{Pseudorca},3715,3715,False Killer Whale,1
1934-05-08,51.6235,-4.2771,{Pseudorca},3716,3716,False Killer Whale,1
1934-05-08,51.6235,-4.2771,{Pseudorca},3717,3717,False Killer Whale,1
1934-05-08,51.6235,-4.2771,{Pseudorca},3718,3718,False Killer Whale,1
1934-05-08,51.6235,-4.2771,{Pseudorca},3719,3719,False Killer Whale,1
1934-05-08,51.6235,-4.2771,{Pseudorca},3720,3720,False Killer Whale,1
1934-05-08,51.6235,-4.2771,{Pseudorca},3721,3721,False Killer Whale,1
1934-05-08,51.6235,-4.2771,{Pseudorca},3722,3722,False Killer Whale,1
1934-05-08,51.6235,-4.2771,{Pseudorca},3723,3723,False Killer Whale,1
1934-05-08,51.6235,-4.2771,{Pseudorca},3724,3724,False Killer Whale,1
1934-05-08,51.6235,-4.2771,{Pseudorca},3725,3725,False Killer Whale,1
1934-05-08,51.6235,-4.2771,{Pseudorca},3726,3726,False Killer Whale,1
1934-05-08,51.6235,-4.2771,{Pseudorca},3727,3727,False Killer Whale,1
1934-05-08,51.6235,-4.2771,{Pseudorca},3728,3728,False Killer Whale,1
1934-05-08,51.6235,-4.2771,{Pseudorca},3729,3729,False Killer Whale,1
1934-05-07,51.6768,-4.2586,{Pseudorca},625,625,False Killer Whale,1
1934-05-07,51.6768,-4.2586,{Pseudorca},626,626,False Killer Whale,1
1934-05-16,52.4202,-4.0866,{Phocoena},2019,2019,Common Porpoise,1
1934-05-19,51.6845,-4.2136,{Pseudorca},627,627,False Killer Whale,1
1934-05-20,51.84662956,1.275473873,{Phocoena},2020,2020,Common Porpoise,1
1934-05-30,51.6679,-4.2911,{Pseudorca},628,628,False Killer Whale,1
1934-05-26,55.1798,-6.7303,{cetacean},2941,2941,Unidentified Cetaceans,1
1934-06-04,52.2539,-4.2333,{Phocoena},2021,2021,Common Porpoise,1
1934-06-08,55.2131,-6.2304,{Phocoena},2022,2022,Common Porpoise,1
1934-06-21,54.4931,-0.6246,{Phocoena},2023,2023,Common Porpoise,1
1934-07-09,51.02311475,0.998801789,{Phocoena},2024,2024,Common Porpoise,1
1934-07-10,54.7608,-1.2916,{Phocoena},2025,2025,Common Porpoise,1
1934-07-16,54.1878,-3.2983,{Phocoena},2026,2026,Common Porpoise,1
1934-07-19,51.36596938,1.035962456,{Phocoena},2027,2027,Common Porpoise,1
1934-07-29,57.6121,-1.8226,{Lagenorhynchus},113,113,White-beaked Dolphin,1
1934-08-09,50.445,-3.5548,{Delphinus},771,771,Common dolphin,1
1934-08-17,51.36843255,1.13701149,{Phocoena},2028,2028,Common Porpoise,1
1934-08-20,51.3947,-3.505,{Phocoena},2029,2029,Common Porpoise,1
1934-08-20,51.3947,-3.505,{Phocoena},2030,2030,Common Porpoise,1
1934-08-21,54.0461,-2.913,{Phocoena},2031,2031,Common Porpoise,1
1934-09-07,55.1354,-1.5067,{Phocoena},2032,2032,Common Porpoise,1
